,city,males,females,lat,lng,state,name
436,Compton,15,1,33.9136248,-118.2468201,CA,California
437,Corona,3,3,33.8594315,-117.5511917,CA,California
438,Covelo,1,0,39.802415,-123.2477929,CA,California
439,Crescent City,1,0,41.852958,-124.1498094,CA,California
440,Cudahy,1,0,33.9626205,-118.181598,CA,California
441,Culver City,1,0,34.0211224,-118.3964665,CA,California
442,Del Ray,1,0,33.9852896,-118.4253554,CA,California
443,Del Rey,1,0,36.655975,-119.5998647,CA,California
444,Delano,4,0,35.750376,-119.3241155,CA,California
445,Delhi,2,0,37.4339725,-120.77684,CA,California
446,Desert Hot Springs,3,1,33.9614721,-116.5539023,CA,California
447,Dinuba,1,0,36.5432837,-119.3870656,CA,California
448,Dos Palos,2,0,36.985468,-120.631139,CA,California
449,Downey,4,0,33.9400143,-118.1325688,CA,California
450,Duarte,1,0,34.1394513,-117.9772873,CA,California
451,Earlimart,1,0,35.8841206,-119.2723328,CA,California
452,East Palo Alto,6,0,37.4688273,-122.1410751,CA,California
453,East San Jose,2,0,37.2519581,-121.8203869,CA,California
454,El Cajon,1,0,32.7947731,-116.9625269,CA,California
455,El Dorado County,1,0,38.851018,-119.9339696,CA,California
456,El Monte,1,2,34.0711695,-118.037854,CA,California
457,El Rio,1,0,34.244036,-119.1568705,CA,California
458,El Sereno,1,0,34.0811213,-118.1778495,CA,California
459,El Sobrante,1,0,37.9774476,-122.2949894,CA,California
460,Elk Grove,1,0,38.4087993,-121.3716178,CA,California
461,Emeryville,1,0,37.838553,-122.3028288,CA,California
462,Encinitas,2,0,33.0369867,-117.2919818,CA,California
463,Encino,1,0,34.1588478,-118.500478,CA,California
464,Escondido,3,0,33.1216751,-117.0814849,CA,California
465,Exeter,1,0,36.2960613,-119.1420517,CA,California
466,Exposition Park,1,0,34.0150132,-118.2864635,CA,California
467,Fairmead,1,0,37.0763341,-120.1929487,CA,California
468,Farmersville,1,0,36.2977283,-119.2067767,CA,California
469,Ferndale,1,1,40.580644,-124.2622426,CA,California
470,Fillmore,1,0,34.3985613,-118.9125093,CA,California
471,Fontana,4,3,34.1088175,-117.4599301,CA,California
472,Foothill Farms,2,2,38.6836185,-121.3471007,CA,California
473,Frazier Park,1,0,34.81156435,-118.9577632,CA,California
474,Fremont,3,0,37.5482697,-121.9885719,CA,California
475,French Valley,2,0,33.5994102,-117.1091717,CA,California
476,Fresno,27,4,36.7322115,-119.6997096,CA,California
477,Fresno County,1,0,36.7463883,-119.6735205,CA,California
478,Fullerton,1,0,33.8725893,-117.9229191,CA,California
479,Galt,3,0,38.300719,-121.3309434,CA,California
480,Garden Grove,3,1,33.7746292,-117.9463717,CA,California
481,Gardena,1,0,33.8883302,-118.3070892,CA,California
482,Gavilan Hills,1,0,33.784463,-117.3692084,CA,California
483,Gilroy,1,0,37.0092712,-121.589923,CA,California
484,Glassell Park,2,0,34.1161201,-118.2289627,CA,California
485,Glendale,10,3,34.1423455,-118.2483671,CA,California
486,Guerneville,2,0,38.5115445,-122.9870342,CA,California
487,Hacienda Heights,1,2,34.0022074,-117.9783995,CA,California
488,Hawthorne,2,0,33.9140135,-118.3440556,CA,California
489,Hayward,8,0,37.6688205,-122.0807964,CA,California
490,Hemet,4,3,33.722095,-117.006519,CA,California
491,Hilmar,1,0,37.4085479,-120.8502035,CA,California
492,Humboldt County,1,0,40.7335541,-123.8792115,CA,California
493,Hunter's Point,1,0,37.727029,-122.3589769,CA,California
494,Huntington Beach,4,0,33.6920535,-117.9992491,CA,California
495,Huntington Park,1,0,33.9816812,-118.2250725,CA,California
496,Imperial,3,0,32.7892118,-114.5559618,CA,California
497,Indio,2,0,33.74385575,-116.1970378,CA,California
498,Inglewood,8,3,33.9616801,-118.3531311,CA,California
499,Ingot,2,0,40.7276534,-122.0791666,CA,California
500,Irvine,1,1,33.6862707,-117.8258199,CA,California
501,Ivanhoe,1,0,36.385024,-119.2202979,CA,California
502,Jurupa Valley,3,0,33.9798472,-117.4515754,CA,California
503,Kelseyville,1,0,38.9779531,-122.8394375,CA,California
504,Kerman,1,0,36.7221815,-120.0624608,CA,California
505,Kern County,1,0,35.2934231,-118.7203893,CA,California
506,King City,4,1,36.226628,-121.1585674,CA,California
507,La Crescenta,1,0,34.2239835,-118.2403974,CA,California
508,La Mesa,1,0,32.7678288,-117.0230839,CA,California
509,La Miranda,1,0,40.2345864,-123.8236457,CA,California
510,La Puente,2,0,34.0331365,-117.9521906,CA,California
511,La Verne,1,0,34.1008426,-117.7678355,CA,California
512,Laguna Hills,1,0,33.65719445,-117.349399,CA,California
513,Laguna Niguel,1,0,33.5225261,-117.7075526,CA,California
514,Lake Elsinore,1,1,33.6680772,-117.3272615,CA,California
515,Lake Merritt,2,0,37.8045934,-122.256267,CA,California
516,Lawndale,1,0,33.88711,-118.3531481,CA,California
517,Le Grand,1,0,37.217724,-120.2572602,CA,California
518,Le Mesa,1,0,32.7678288,-117.0230839,CA,California
519,Littlerock,1,0,34.52139,-117.9873919,CA,California
520,Livermore,1,0,37.731528,-121.731063,CA,California
521,Livingston,1,0,37.3868826,-120.7235329,CA,California
522,Long Beach,31,4,33.7774658,-118.1884871,CA,California
523,Los Angeles,286,17,34.0501713,-118.2419714,CA,California
524,Los Angeles ,1,0,34.0536781,-118.2427025,CA,California
525,Los Angeles County,1,0,34.24140515,-118.1455206,CA,California
526,Los Banos,3,0,37.0655625,-120.8419824,CA,California
527,Los Feliz,1,0,34.1043459,-118.2914281,CA,California
528,Lynwood,3,0,33.925251,-118.2035142,CA,California
529,Madera,5,0,36.942141,-120.1714521,CA,California
530,Madera County,1,0,37.2705719,-119.6357095,CA,California
531,Magalia,2,0,39.8121058,-121.5783059,CA,California
532,Marin City,1,0,37.868538,-122.5091404,CA,California
533,Marina Del Rey,1,0,33.9753235,-118.4456476,CA,California
534,McFarland,2,0,35.677856,-119.2293129,CA,California
535,Menifee,2,2,33.6864432,-117.1770437,CA,California
536,Merced,2,0,37.3029568,-120.4843269,CA,California
537,Merced County,1,0,37.1869636,-120.6094264,CA,California
538,Milpitas,1,0,37.43143895,-121.885266,CA,California
539,Modesto,12,2,37.636724,-120.9014852,CA,California
540,Monrovia,1,0,34.201558,-118.1734475,CA,California
541,Monterey,2,0,36.5845085,-121.866819,CA,California
542,Moreno Valley,5,1,33.921961,-117.2001073,CA,California
543,Mount Hope,1,0,32.7142185,-117.1075309,CA,California
544,Murphys,2,1,38.148332,-120.4505355,CA,California
545,Napa,1,0,38.32377705,-122.3355206,CA,California
546,National City,1,0,32.6781085,-117.0991967,CA,California
547,Newport Beach,1,1,33.6170092,-117.9294401,CA,California
548,Norco,1,0,33.9277225,-117.5556223,CA,California
549,Oak View,1,0,34.397523,-119.3002289,CA,California
550,Oakland,71,14,37.8043808,-122.2708166,CA,California
551,Oceanside,3,2,33.1958696,-117.3794834,CA,California
552,Ontario,4,0,34.0633443,-117.6508876,CA,California
553,Orange,9,1,33.7878549,-117.8530908,CA,California
554,Orange Cove,1,0,36.606639,-119.3343623,CA,California
555,Orangevale,2,0,38.6841725,-121.2184645,CA,California
556,Orosi,1,1,36.5473593,-119.2892485,CA,California
557,Oroville,3,1,39.4900785,-121.5644877,CA,California
558,Oxnard,7,3,34.1975048,-119.1770516,CA,California
559,Pacific Palisades,2,0,34.0480643,-118.5264706,CA,California
560,Palermo,2,0,39.435057,-121.5352589,CA,California
561,Palm Desert,1,1,33.7404645,-116.3691056,CA,California
562,Palmdale,5,1,34.585428,-118.1243215,CA,California
563,Palmetto,1,0,33.7453584,-117.7771984,CA,California
564,Palo Alto,1,0,37.442156,-122.1634472,CA,California
565,Paramount,2,0,33.8992926,-118.1649498,CA,California
566,Pasadena,6,0,34.18455365,-118.1735599,CA,California
567,Paso Robles,1,0,35.6267654,-120.6912456,CA,California
568,Perris,5,0,33.7919875,-117.2243359,CA,California
569,Pico Rivera,1,0,33.9830688,-118.096735,CA,California
570,Pittsburg,3,1,38.021408,-121.8850312,CA,California
571,Pixley,2,0,35.9685649,-119.2917785,CA,California
572,Placentia,1,0,33.8722371,-117.8703363,CA,California
573,Placerville,1,0,38.730703,-120.7963127,CA,California
574,Planada,3,0,37.2884235,-120.3248101,CA,California
575,Pomona,27,2,34.0552886,-117.7522793,CA,California
576,Port Hueneme,1,0,34.159363,-119.2025609,CA,California
577,Porterville,6,1,36.0625905,-118.9829606,CA,California
578,Portola,1,0,39.8194815,-120.4673192,CA,California
579,Rancho Cordova,2,0,38.5676485,-121.2232493,CA,California
580,Rancho Cucamonga,1,0,34.1242304,-117.5655646,CA,California
581,Red Bluff,2,0,40.182967,-122.2411728,CA,California
582,Redding,2,0,40.5018995,-122.385954,CA,California
583,Redlands,1,0,34.072662,-117.093417,CA,California
584,Redondo Beach,3,0,33.8491816,-118.3884078,CA,California
585,Reseda,1,0,34.2389212,-118.5293248,CA,California
586,Rialto,3,0,34.1064001,-117.3703235,CA,California
587,Ridgecrest,1,1,35.6225064,-117.6699414,CA,California
588,Rio Linda,1,0,38.687172,-121.4593566,CA,California
589,Rocklin,1,0,38.7907339,-121.2357828,CA,California
590,Rodeo,2,0,38.028345,-122.2374241,CA,California
591,Rolando,1,0,33.081472,-117.040067,CA,California
592,Rosemead,1,1,34.0676169,-118.0879763,CA,California
593,Rosemont,1,1,38.5475445,-121.3565067,CA,California
594,Sacramento,37,4,38.5815719,-121.4943996,CA,California
595,Salinas,26,2,36.6604725,-121.6844268,CA,California
596,San Bernardino,32,0,34.1083449,-117.2897652,CA,California
597,San Bruno,1,0,37.6230195,-122.4289821,CA,California
598,San Diego,24,5,32.7469869,-117.21177,CA,California
599,San Francisco,32,3,37.7789601,-122.419199,CA,California
600,San Jacinto,5,0,33.794793,-117.006396,CA,California
601,San Jose,24,4,37.3438502,-121.8831349,CA,California
602,San Leandro,3,0,37.704815,-122.1675374,CA,California
603,San Lorenzo,3,1,37.673615,-122.13193,CA,California
604,San Marcos,2,1,33.1433723,-117.1661449,CA,California
605,San Mateo,1,0,37.5446217,-122.3091165,CA,California
606,San Pablo,1,0,37.9650335,-122.3469671,CA,California
607,San Pedro,1,0,33.7358518,-118.2922934,CA,California
608,San Ysidro,1,0,32.5520013,-117.0430813,CA,California
609,Sanger,1,0,36.708006,-119.5559652,CA,California
610,Santa Ana,8,2,33.7490525,-117.8620053,CA,California
611,Santa Barbara,2,0,34.3999755,-119.7030225,CA,California
612,Santa Clarita,1,1,34.3916641,-118.542586,CA,California
613,Santa Cruz,4,1,36.97588665,-122.0337727,CA,California
614,Santa Fe Springs,1,0,33.9472359,-118.0853451,CA,California
615,Santa Maria,1,0,34.9323829,-120.4537936,CA,California
616,Santa Monica,6,2,34.008617,-118.494754,CA,California
617,Santa Paula,2,2,34.3554985,-119.0649547,CA,California
618,Santa Rosa,4,0,38.367814,-122.7659802,CA,California
619,Saratoga,1,0,37.2661735,-122.0257816,CA,California
620,Seaside,1,0,36.62581365,-121.8170327,CA,California
621,Seven Oaks,1,0,34.1863979,-116.914197,CA,California
622,Shingletown,1,3,40.502371,-121.8733185,CA,California
623,Simi Valley,4,3,34.2657598,-118.7313464,CA,California
624,Skyline,1,0,32.74169715,-116.9524141,CA,California
625,Sonoma,1,0,37.8761542,-122.2386873,CA,California
626,South El Monte,1,0,34.0488705,-118.0457581,CA,California
627,South Gate,3,0,33.93820895,-118.187815,CA,California
628,South Lake Tahoe,2,0,38.92880455,-119.9878315,CA,California
629,Stanton,2,1,33.7947696,-117.9950722,CA,California
630,Stockton,20,2,37.9577016,-121.2907796,CA,California
631,Suisun City,2,0,38.2475585,-122.0074114,CA,California
632,Sunnyvale,3,0,37.3688301,-122.0363496,CA,California
633,Temecula,2,1,33.49358875,-117.1174315,CA,California
634,Templeton,1,0,35.5606196,-120.7007175,CA,California
635,Thornton,2,0,38.2260268,-121.4246733,CA,California
636,Thousand Palms,1,0,33.7517195,-116.2731592,CA,California
637,Tollhouse,1,0,37.018838,-119.3992957,CA,California
638,Tulare,5,0,35.6521754,-118.3224811,CA,California
639,Tulare County,2,0,36.26992445,-118.7962661,CA,California
640,Turlock,4,0,37.501842,-120.845998,CA,California
641,Tustin,1,0,33.7458511,-117.826166,CA,California
642,Twentynine Palms,1,0,34.16476,-116.0365625,CA,California
643,Union City,6,1,37.5907215,-122.017324,CA,California
644,Vacaville,2,0,38.34234285,-121.901545,CA,California
645,Valinda,1,0,34.0384525,-117.9335575,CA,California
646,Vallejo,20,5,38.114559,-122.2314761,CA,California
647,Valley Center,2,2,33.2183701,-117.0341967,CA,California
648,Van Nuys,2,0,34.1865032,-118.4489363,CA,California
649,Ventura,5,0,34.270273,-119.2426054,CA,California
650,Ventura County,2,0,34.240837,-118.6369332,CA,California
651,Victorville,7,0,34.5406414,-117.3410676,CA,California
652,Visalia,9,1,36.3302284,-119.2920585,CA,California
653,Vista,1,0,33.2000368,-117.2425355,CA,California
654,Walnut Creek,1,0,37.894375,-122.0364388,CA,California
655,Wasco,2,0,35.5941238,-119.3409457,CA,California
656,Watsonville,3,0,36.88707915,-121.7854002,CA,California
657,Watts,1,0,33.9405674,-118.2428485,CA,California
658,Weed,1,0,41.41327,-122.387636,CA,California
659,West Oakland,1,0,37.80485795,-122.2951677,CA,California
660,Westmont,2,0,33.945206,-118.2984032,CA,California
661,Whittier,8,1,34.0270245,-118.0550089,CA,California
662,Willowbrook,3,0,33.9169602,-118.2550726,CA,California
663,Windsor,1,0,38.532455,-122.7603396,CA,California
664,Winnetka,1,0,34.2133375,-118.5720309,CA,California
665,Woodlake,1,0,36.4110775,-119.0937578,CA,California
666,Yorba Linda,1,0,33.890981,-117.7730141,CA,California
667,Yuba City,2,0,39.1404477,-121.6169108,CA,California
668,Yuba County,1,0,39.27887435,-121.4384775,CA,California
669,Yucaipa,2,0,34.0407185,-117.0516762,CA,California
670,Yucca Valley,1,0,34.13471065,-116.4136822,CA,California
671,Chino,0,1,34.0133561,-117.690075,CA,California
672,French Camp,0,1,37.8764182,-121.271756,CA,California
673,Hanford,0,1,36.2940205,-119.6764752,CA,California
674,Joshua Tree,0,1,34.126735,-116.321063,CA,California
675,Ladera Ranch,0,1,33.5712292,-117.635624,CA,California
676,Laguna Nigel,0,1,38.83024945,-121.0914822,CA,California
677,Mad River,0,1,40.4139261,-123.4730396,CA,California
678,Montebello,0,1,34.009457,-118.1053467,CA,California
679,Northridge,0,1,34.2285918,-118.5369316,CA,California
680,Paradise,0,1,39.763452,-121.6067892,CA,California
681,Redwood City,0,1,37.4852152,-122.2363548,CA,California
682,San Gabriel,0,1,34.0938138,-118.0975757,CA,California
683,San Onofre,0,1,33.3803575,-117.5736037,CA,California
684,Tarzana,0,1,34.1494848,-118.5506158,CA,California
685,Temple City,0,1,34.1031775,-118.052829,CA,California
686,Vernon,0,1,33.999658,-118.2046588,CA,California
687,Winters,0,1,38.5249065,-121.9708017,CA,California
688,Acosta,1,0,40.1103542,-79.0689168,PA,Pennsylvania
689,Adams,1,0,39.8708972,-77.2395963,PA,Pennsylvania
690,Allegheny Township,1,0,40.4356765,-80.00419179,PA,Pennsylvania
691,Allentown,9,1,40.6022032,-75.4716219,PA,Pennsylvania
692,Altoona,3,0,40.518681,-78.394736,PA,Pennsylvania
693,Ambridge,1,0,40.5892339,-80.22506,PA,Pennsylvania
694,Archbald,1,0,41.4948038,-75.5368521,PA,Pennsylvania
695,Ashville,2,2,40.5600684,-78.5486289,PA,Pennsylvania
696,Avella,1,0,40.2750705,-80.4606226,PA,Pennsylvania
697,Barree,2,0,40.5853461,-78.1005628,PA,Pennsylvania
698,Beaver County,1,1,40.6680585,-80.33413424,PA,Pennsylvania
699,Beaver Falls,1,0,40.7520097,-80.3192295,PA,Pennsylvania
700,Beltzhoover,1,0,40.4197915,-80.0019974,PA,Pennsylvania
701,Bethel Park,1,0,40.3275697,-80.0394977,PA,Pennsylvania
702,Bethlehem,3,2,40.6178915,-75.3786521,PA,Pennsylvania
703,Blair County,3,1,40.4870748,-78.3682329,PA,Pennsylvania
704,Braddock,1,0,40.4034024,-79.8683824,PA,Pennsylvania
705,Bucks County,1,1,40.3285875,-75.12992376,PA,Pennsylvania
706,Caln,1,0,39.9909398,-75.7802235,PA,Pennsylvania
707,Carlisle,1,0,40.201824,-77.1893888,PA,Pennsylvania
708,Carrick,1,0,40.3964583,-79.9903303,PA,Pennsylvania
709,Catasauqua,1,0,40.6548191,-75.4746273,PA,Pennsylvania
710,Chambersburg,2,1,39.9405903,-77.6598624,PA,Pennsylvania
711,Chanceford,1,1,39.9725187,-76.7483657,PA,Pennsylvania
712,Cheltenham,1,0,40.0609445,-75.0940625,PA,Pennsylvania
713,Clairton,1,0,40.292292,-79.881715,PA,Pennsylvania
714,Clymer,1,0,40.6681213,-79.0116985,PA,Pennsylvania
715,Conewago,1,0,40.1581491,-76.660246,PA,Pennsylvania
716,Danielsville,1,1,40.7945388,-75.5271292,PA,Pennsylvania
717,Darby,1,0,39.9184461,-75.2590721,PA,Pennsylvania
718,Duquesne,2,0,40.3814581,-79.8597708,PA,Pennsylvania
719,East Berlin,1,1,39.937597,-76.9785892,PA,Pennsylvania
720,East Fallowfield,1,0,40.4111493,-80.0230862,PA,Pennsylvania
721,East Hills,1,0,40.6584314,-75.3432351,PA,Pennsylvania
722,East Huntingdon,1,0,40.1444301,-79.582819,PA,Pennsylvania
723,East Liberty,1,0,40.4620685,-79.9239522,PA,Pennsylvania
724,Easton,3,1,40.6916081,-75.2099866,PA,Pennsylvania
725,Ellwood City,1,0,40.8617303,-80.2864515,PA,Pennsylvania
726,Erie,3,0,42.129461,-80.085239,PA,Pennsylvania
727,Fairless Hills,1,0,40.1795537,-74.8551644,PA,Pennsylvania
728,Fairmount,1,0,39.9522975,-75.190211,PA,Pennsylvania
729,Fayette,2,0,39.921022,-79.6663803,PA,Pennsylvania
730,Forty Fort,1,1,41.2789699,-75.8782519,PA,Pennsylvania
731,Forward,1,0,40.1314667,-78.8647451,PA,Pennsylvania
732,Frankford,1,0,40.0281674,-75.084896,PA,Pennsylvania
733,Freeland,1,1,41.0167508,-75.8971431,PA,Pennsylvania
734,Garfield,1,0,40.46868,-79.9386628,PA,Pennsylvania
735,Grantville,1,1,40.377867,-76.6463566,PA,Pennsylvania
736,Hampden,1,0,40.215999,-76.997987,PA,Pennsylvania
737,Hanover,1,0,39.8063247,-76.9842735,PA,Pennsylvania
738,Harrisburg,18,2,40.2663107,-76.8861122,PA,Pennsylvania
739,Harrisburgh,1,0,40.2737002,-76.8844179,PA,Pennsylvania
740,Hazelwood,1,1,40.4131664,-79.9391633,PA,Pennsylvania
741,Hazleton,2,0,40.9646867,-75.9852789,PA,Pennsylvania
742,Hempfield,2,1,40.0548193,-76.4388523,PA,Pennsylvania
743,Highspire,1,0,40.2111133,-76.7902453,PA,Pennsylvania
744,Hilltown,1,0,40.3421681,-75.255433,PA,Pennsylvania
745,Homer City,1,0,40.5434007,-79.1622566,PA,Pennsylvania
746,Homestead,3,0,40.4059025,-79.9119948,PA,Pennsylvania
747,Horton,2,1,41.6050664,-77.8413829,PA,Pennsylvania
748,Hunting Park,1,0,40.016501,-75.1437876,PA,Pennsylvania
749,Huntingdon,4,3,40.4847959,-78.0102813,PA,Pennsylvania
750,Jim Thorpe,1,0,40.8759235,-75.7324127,PA,Pennsylvania
751,Johnstown,3,0,40.3267407,-78.9219698,PA,Pennsylvania
752,Kennedy,1,0,41.680071,-77.4283124,PA,Pennsylvania
753,Kensington,3,0,39.9859458,-75.1318429,PA,Pennsylvania
754,Kingsessing,1,0,39.9522975,-75.190211,PA,Pennsylvania
755,Lamar,2,0,41.0161767,-77.5311034,PA,Pennsylvania
756,Larimer,2,0,40.4625688,-79.9083841,PA,Pennsylvania
757,Latrobe,1,0,40.3211808,-79.3794811,PA,Pennsylvania
758,Lehman,2,0,41.3170249,-76.0224235,PA,Pennsylvania
759,Liberty Twp,1,0,41.0652675,-77.62306753,PA,Pennsylvania
760,Lititz,1,0,40.1571272,-76.3071674,PA,Pennsylvania
761,Lower Paxton,1,0,40.3187547,-76.7862453,PA,Pennsylvania
762,Lower Pottsgrove,1,0,40.2509313,-75.5929597,PA,Pennsylvania
763,Mahanoy City,1,1,40.8125881,-76.1416034,PA,Pennsylvania
764,Manheim,1,0,40.1637359,-76.3952429,PA,Pennsylvania
765,Manheim Township ,1,0,40.1637359,-76.3952429,PA,Pennsylvania
766,Mattawana,1,1,40.4961865,-77.7294372,PA,Pennsylvania
767,McKeesport,4,1,40.3478472,-79.864215,PA,Pennsylvania
768,Mckeesport,1,0,40.3478472,-79.864215,PA,Pennsylvania
769,Mercer County,1,0,41.3334542,-80.3014412,PA,Pennsylvania
770,Middle Paxton,1,0,40.3046694,-76.8182032,PA,Pennsylvania
771,Milford Twp,1,0,41.322316,-74.8023882,PA,Pennsylvania
772,Monroeville,2,0,40.4211798,-79.7881025,PA,Pennsylvania
773,Moosic,1,0,41.353413,-75.7382478,PA,Pennsylvania
774,Morrisville,1,0,40.2114978,-74.7879399,PA,Pennsylvania
775,Mount Oliver,1,1,40.4121097,-79.98562398,PA,Pennsylvania
776,Munhall,2,1,40.3922914,-79.9000499,PA,Pennsylvania
777,Murrysville,1,1,40.4284015,-79.697545,PA,Pennsylvania
778,Nether Providence,1,1,39.878245,-75.376656,PA,Pennsylvania
779,New Ringgold,1,0,40.6859241,-75.9990972,PA,Pennsylvania
780,Norristown,3,0,40.121497,-75.3399048,PA,Pennsylvania
781,North Philadelphia,2,0,39.9969817,-75.1550837,PA,Pennsylvania
782,North Union,1,0,43.0686883,-77.7968023,PA,Pennsylvania
783,North Versailles,1,1,40.3797913,-79.8094916,PA,Pennsylvania
784,Olney,3,0,40.0412227,-75.1237863,PA,Pennsylvania
785,Overbrook,1,0,40.3842203,-79.9961442,PA,Pennsylvania
786,Parkside,1,0,39.864279,-75.3785252,PA,Pennsylvania
787,Penn Hills,4,0,40.4729398,-79.8176723,PA,Pennsylvania
788,Philadelphia,189,11,39.952335,-75.163789,PA,Pennsylvania
789,Philipsburg,1,1,40.0617403,-79.881158,PA,Pennsylvania
790,Pittsburgh,24,6,40.4416941,-79.9900861,PA,Pennsylvania
791,Port Vue,2,0,40.3359028,-79.8697707,PA,Pennsylvania
792,Pottstown,2,0,40.2453741,-75.6496302,PA,Pennsylvania
793,Pottsville,1,0,40.6859385,-76.1949411,PA,Pennsylvania
794,Rankin,1,1,40.412569,-79.8792161,PA,Pennsylvania
795,Reading,7,0,40.3364587,-75.9288612,PA,Pennsylvania
796,Ross Township,3,0,40.520623,-80.0050243,PA,Pennsylvania
797,Rouzerville,1,1,39.7367609,-77.5349906,PA,Pennsylvania
798,Saltsburg,1,0,40.4864553,-79.4514299,PA,Pennsylvania
799,Scranton,1,0,41.408969,-75.6624122,PA,Pennsylvania
800,Sewickley,1,0,40.5364566,-80.1845031,PA,Pennsylvania
801,Shaler,1,1,40.161289,-80.486165,PA,Pennsylvania
802,Sharon,1,0,41.2331116,-80.4934035,PA,Pennsylvania
803,Sheraden,1,0,40.4595132,-80.0772776,PA,Pennsylvania
804,Shippensburg,1,0,40.0562262,-77.5139074,PA,Pennsylvania
805,Somerset County,1,1,40.0035466,-79.042539,PA,Pennsylvania
806,South Abington,1,1,40.1206656,-75.1179512,PA,Pennsylvania
807,South Huntingdon,1,0,39.997146,-78.241966,PA,Pennsylvania
808,South Londonderry,1,0,40.2403764,-76.5372625,PA,Pennsylvania
809,South Strabane,1,0,40.1384049,-80.163391,PA,Pennsylvania
810,Springettsbury,1,0,39.9949864,-76.675922,PA,Pennsylvania
811,St Thomas,1,0,39.9175908,-77.7977726,PA,Pennsylvania
812,Summit,1,2,39.968421,-78.0227807,PA,Pennsylvania
813,Swissvale,1,0,40.4236801,-79.8828275,PA,Pennsylvania
814,Tacony,1,0,40.0312228,-75.0443386,PA,Pennsylvania
815,Texas,1,0,41.5350719,-77.2527545,PA,Pennsylvania
816,Torrance,3,0,40.4172913,-79.2228123,PA,Pennsylvania
817,Uniontown,3,0,39.900076,-79.7164326,PA,Pennsylvania
818,Upper Chichester,1,0,39.8571,-75.4592,PA,Pennsylvania
819,Upper Darby,2,1,39.9284459,-75.2737955,PA,Pennsylvania
820,Warwick,5,2,40.1623168,-76.3069013,PA,Pennsylvania
821,Wernersville,1,0,40.3300924,-76.0804972,PA,Pennsylvania
822,West Chester,2,1,39.960185,-75.605471,PA,Pennsylvania
823,West Manheim Township,1,0,40.1637359,-76.3952429,PA,Pennsylvania
824,West York,1,0,39.9525985,-76.7513566,PA,Pennsylvania
825,Westfield,4,1,41.9192368,-77.5388744,PA,Pennsylvania
826,Wilkes-Barre,10,2,41.2464824,-75.8817316,PA,Pennsylvania
827,Williamsport,5,0,41.2493292,-77.0027671,PA,Pennsylvania
828,Williamstown,1,0,40.5800868,-76.617742,PA,Pennsylvania
829,York,11,1,39.962398,-76.727392,PA,Pennsylvania
830,York City,3,0,39.9543252,-76.7100642,PA,Pennsylvania
831,Aliquippa,0,1,40.618174,-80.25101314,PA,Pennsylvania
832,Coatesville,0,1,39.9831616,-75.8238355,PA,Pennsylvania
833,Connellsville,0,1,40.0178522,-79.5894828,PA,Pennsylvania
834,Feasterville,0,1,40.1514665,-74.98867493,PA,Pennsylvania
835,Holly Hill,0,1,40.1626096,-74.838775,PA,Pennsylvania
836,Lower Macungie,0,1,40.543813,-75.5319152,PA,Pennsylvania
837,Lower Paxton Township ,0,1,40.3187547,-76.7862453,PA,Pennsylvania
838,Muhlenberg,0,1,40.3831486,-75.9388201,PA,Pennsylvania
839,Oil City,0,1,41.4339484,-79.7064413,PA,Pennsylvania
840,Phillipsburg,0,1,40.6933994,-80.2820062,PA,Pennsylvania
841,Simpson,0,1,41.8367297,-78.5880801,PA,Pennsylvania
842,Tidioute,0,1,41.6850604,-79.4031034,PA,Pennsylvania
843,Warminster,0,1,40.2067751,-75.0996159,PA,Pennsylvania
844,Acworth,2,1,34.0659329,-84.6768796,GA,Georgia
845,Adairsville,1,1,34.3687021,-84.9341093,GA,Georgia
846,Aiken County,1,0,33.6005783,-81.6035062,GA,Georgia
847,Alpharetta,2,0,34.0709576,-84.2747329,GA,Georgia
848,Atlanta,60,6,33.7490987,-84.3901849,GA,Georgia
849,Augusta,14,3,33.4709714,-81.9748429,GA,Georgia
850,Austell,2,1,33.8126059,-84.6343783,GA,Georgia
851,Baker County,1,0,31.2638035,-84.49868356,GA,Georgia
852,Baxley,1,0,31.7782514,-82.3484618,GA,Georgia
853,Bibb County,1,0,32.8071935,-83.6865978,GA,Georgia
854,Blairsville,1,2,34.8761989,-83.9582412,GA,Georgia
855,Bonaire,1,0,32.5437575,-83.5960162,GA,Georgia
856,Brunswick,3,0,31.1499528,-81.4914894,GA,Georgia
857,Cairo,3,1,30.8774132,-84.2012897,GA,Georgia
858,Calhoun,1,0,31.5040637,-84.4534229,GA,Georgia
859,Carnesville,1,0,34.3698266,-83.235155,GA,Georgia
860,Cartersville,2,0,34.180855,-84.7529171,GA,Georgia
861,Cascade,2,0,34.906322,-85.205915,GA,Georgia
862,Catoosa County,1,0,34.8776399,-85.14452792,GA,Georgia
863,Cedartown,1,0,34.018554,-85.25593921,GA,Georgia
864,Cherokee County,3,0,34.2428725,-84.45619375,GA,Georgia
865,Chickamauga,1,0,34.871188,-85.2907896,GA,Georgia
866,Clarkesville,1,0,34.6125971,-83.5248933,GA,Georgia
867,Claxton,1,0,32.1615815,-81.9040047,GA,Georgia
868,Clayton County,9,2,33.4362245,-84.3142675,GA,Georgia
869,Cobb,1,1,33.9373948,-84.5732006,GA,Georgia
870,Cobb County,2,1,33.915655,-84.58145629,GA,Georgia
871,Cobb County ,1,0,33.915655,-84.58145629,GA,Georgia
872,Conley,1,0,33.6358095,-84.32943956,GA,Georgia
